,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Top5Budget
349,1995-96,24/03/1996,Santander,Vallecano,1,2,A,0,0,D,False
350,1995-96,24/03/1996,Sevilla,Valladolid,1,1,D,1,0,H,True
351,1995-96,24/03/1996,Sociedad,Real Madrid,1,1,D,1,1,D,False
352,1995-96,27/03/1996,Ath Bilbao,Compostela,0,0,D,0,0,D,False
353,1995-96,27/03/1996,Barcelona,Tenerife,2,2,D,2,2,D,True
354,1995-96,27/03/1996,Betis,Albacete,2,3,A,2,1,H,False
355,1995-96,27/03/1996,La Coruna,Celta,2,1,H,1,0,H,False
356,1995-96,27/03/1996,Merida,Sevilla,3,2,H,2,0,H,False
357,1995-96,27/03/1996,Real Madrid,Santander,1,2,A,0,0,D,True
358,1995-96,27/03/1996,Valencia,Salamanca,2,0,H,1,0,H,True
359,1995-96,27/03/1996,Valladolid,Espanol,0,0,D,0,0,D,False
360,1995-96,27/03/1996,Vallecano,Ath Madrid,0,3,A,0,1,A,False
361,1995-96,27/03/1996,Zaragoza,Sp Gijon,1,1,D,1,1,D,False
362,1995-96,28/03/1996,Oviedo,Sociedad,0,0,D,0,0,D,False
363,1995-96,31/03/1996,Albacete,Barcelona,0,1,A,0,0,D,False
364,1995-96,31/03/1996,Ath Madrid,Real Madrid,1,2,A,0,1,A,True
365,1995-96,31/03/1996,Celta,Valladolid,1,1,D,1,0,H,False
366,1995-96,31/03/1996,Espanol,Merida,3,0,H,0,0,D,False
367,1995-96,31/03/1996,La Coruna,Ath Bilbao,0,0,D,0,0,D,False
368,1995-96,31/03/1996,Salamanca,Compostela,1,0,H,0,0,D,False
369,1995-96,31/03/1996,Santander,Oviedo,0,0,D,0,0,D,False
370,1995-96,31/03/1996,Sevilla,Zaragoza,1,1,D,0,1,A,True
371,1995-96,31/03/1996,Sociedad,Betis,1,1,D,0,1,A,False
372,1995-96,31/03/1996,Sp Gijon,Vallecano,3,1,H,2,1,H,False
373,1995-96,31/03/1996,Tenerife,Valencia,2,1,H,0,1,A,False
374,1995-96,6/4/1996,Barcelona,Sociedad,1,0,H,1,0,H,True
375,1995-96,6/4/1996,Oviedo,Ath Madrid,1,1,D,0,1,A,False
376,1995-96,6/4/1996,Zaragoza,Espanol,1,1,D,1,1,D,False
377,1995-96,7/4/1996,Ath Bilbao,Salamanca,3,1,H,1,0,H,False
378,1995-96,7/4/1996,Betis,Santander,2,2,D,1,0,H,False
379,1995-96,7/4/1996,Compostela,Tenerife,0,2,A,0,2,A,False
380,1995-96,7/4/1996,Merida,Celta,2,0,H,1,0,H,False
381,1995-96,7/4/1996,Real Madrid,Sp Gijon,0,1,A,0,1,A,True
382,1995-96,7/4/1996,Valencia,Albacete,1,0,H,0,0,D,True
383,1995-96,7/4/1996,Valladolid,La Coruna,2,2,D,2,1,H,False
384,1995-96,7/4/1996,Vallecano,Sevilla,0,0,D,0,0,D,False
385,1995-96,13/04/1996,Santander,Barcelona,1,1,D,0,1,A,False
386,1995-96,13/04/1996,Sevilla,Real Madrid,0,1,A,0,0,D,True
387,1995-96,14/04/1996,Albacete,Compostela,2,1,H,1,0,H,False
388,1995-96,14/04/1996,Ath Madrid,Betis,1,1,D,1,1,D,True
389,1995-96,14/04/1996,Celta,Zaragoza,1,1,D,1,0,H,False
390,1995-96,14/04/1996,Espanol,Vallecano,4,2,H,1,1,D,False
391,1995-96,14/04/1996,La Coruna,Merida,2,1,H,0,0,D,False
392,1995-96,14/04/1996,Sociedad,Valencia,5,2,H,4,0,H,False
393,1995-96,14/04/1996,Sp Gijon,Oviedo,0,1,A,0,1,A,False
394,1995-96,14/04/1996,Tenerife,Salamanca,4,0,H,2,0,H,False
395,1995-96,14/04/1996,Valladolid,Ath Bilbao,1,1,D,0,0,D,False
396,1995-96,20/04/1996,Barcelona,Ath Madrid,1,3,A,1,1,D,True
397,1995-96,20/04/1996,Valencia,Santander,2,1,H,2,1,H,True
398,1995-96,21/04/1996,Ath Bilbao,Tenerife,2,0,H,1,0,H,False
399,1995-96,21/04/1996,Betis,Sp Gijon,2,5,A,1,3,A,False
400,1995-96,21/04/1996,Compostela,Sociedad,2,0,H,1,0,H,False
401,1995-96,21/04/1996,Merida,Valladolid,1,0,H,0,0,D,False
402,1995-96,21/04/1996,Oviedo,Sevilla,2,3,A,1,0,H,False
403,1995-96,21/04/1996,Real Madrid,Espanol,1,2,A,0,0,D,True
404,1995-96,21/04/1996,Salamanca,Albacete,2,4,A,1,2,A,False
405,1995-96,21/04/1996,Vallecano,Celta,1,3,A,1,3,A,False
406,1995-96,21/04/1996,Zaragoza,La Coruna,2,3,A,1,2,A,False
407,1995-96,27/04/1996,Ath Madrid,Valencia,2,3,A,1,1,D,True
408,1995-96,28/04/1996,Albacete,Tenerife,0,0,D,0,0,D,False
409,1995-96,28/04/1996,Celta,Real Madrid,1,1,D,1,1,D,False
410,1995-96,28/04/1996,La Coruna,Vallecano,1,0,H,0,0,D,False
411,1995-96,28/04/1996,Merida,Ath Bilbao,1,0,H,0,0,D,False
412,1995-96,28/04/1996,Santander,Compostela,1,0,H,1,0,H,False
413,1995-96,28/04/1996,Sevilla,Betis,1,0,H,1,0,H,True
414,1995-96,28/04/1996,Sociedad,Salamanca,1,0,H,1,0,H,False
415,1995-96,28/04/1996,Sp Gijon,Barcelona,0,3,A,0,3,A,False
416,1995-96,28/04/1996,Valladolid,Zaragoza,0,0,D,0,0,D,False
417,1995-96,4/5/1996,Compostela,Ath Madrid,1,3,A,0,1,A,False
418,1995-96,4/5/1996,Valencia,Sp Gijon,1,0,H,0,0,D,True
419,1995-96,5/5/1996,Ath Bilbao,Albacete,2,2,D,1,0,H,False
420,1995-96,5/5/1996,Barcelona,Sevilla,1,1,D,0,1,A,True
421,1995-96,5/5/1996,Betis,Espanol,2,3,A,1,2,A,False
422,1995-96,5/5/1996,Oviedo,Celta,1,1,D,0,1,A,False
423,1995-96,5/5/1996,Real Madrid,La Coruna,1,0,H,0,0,D,True
424,1995-96,5/5/1996,Salamanca,Santander,5,0,H,4,0,H,False
425,1995-96,5/5/1996,Tenerife,Sociedad,1,0,H,0,0,D,False
426,1995-96,5/5/1996,Vallecano,Valladolid,0,2,A,0,0,D,False
427,1995-96,5/5/1996,Zaragoza,Merida,3,1,H,1,1,D,False
428,1995-96,8/5/1996,Espanol,Oviedo,5,0,H,2,0,H,False
429,1995-96,12/5/1996,Ath Madrid,Salamanca,2,1,H,1,0,H,True
430,1995-96,12/5/1996,Celta,Betis,2,0,H,0,0,D,False
431,1995-96,12/5/1996,La Coruna,Oviedo,0,4,A,0,1,A,False
432,1995-96,12/5/1996,Merida,Vallecano,0,1,A,0,0,D,False
433,1995-96,12/5/1996,Santander,Tenerife,1,2,A,1,0,H,False
434,1995-96,12/5/1996,Sevilla,Valencia,1,2,A,0,1,A,True
435,1995-96,12/5/1996,Sociedad,Albacete,8,1,H,3,1,H,False
436,1995-96,12/5/1996,Sp Gijon,Compostela,2,1,H,1,1,D,False
437,1995-96,12/5/1996,Valladolid,Real Madrid,0,3,A,0,0,D,False
438,1995-96,12/5/1996,Zaragoza,Ath Bilbao,1,0,H,0,0,D,False
439,1995-96,15/05/1996,Espanol,Barcelona,1,1,D,0,0,D,False
440,1995-96,18/05/1996,Tenerife,Ath Madrid,1,1,D,0,0,D,False
441,1995-96,19/05/1996,Albacete,Santander,2,2,D,0,2,A,False
442,1995-96,19/05/1996,Barcelona,Celta,3,2,H,0,1,A,True
443,1995-96,19/05/1996,Betis,La Coruna,1,0,H,1,0,H,False
444,1995-96,19/05/1996,Compostela,Sevilla,0,0,D,0,0,D,False
445,1995-96,19/05/1996,Oviedo,Valladolid,3,8,A,2,1,H,False
446,1995-96,19/05/1996,Real Madrid,Merida,4,0,H,3,0,H,True
447,1995-96,19/05/1996,Salamanca,Sp Gijon,3,0,H,3,0,H,False
448,1995-96,19/05/1996,Sociedad,Ath Bilbao,2,2,D,2,1,H,False
449,1995-96,19/05/1996,Valencia,Espanol,1,0,H,0,0,D,True
450,1995-96,19/05/1996,Vallecano,Zaragoza,4,3,H,1,0,H,False
451,1995-96,25/05/1996,Ath Bilbao,Vallecano,3,1,H,0,0,D,False
452,1995-96,25/05/1996,Ath Madrid,Albacete,2,0,H,2,0,H,True
453,1995-96,25/05/1996,Celta,Valencia,1,1,D,0,1,A,False
454,1995-96,25/05/1996,Espanol,Compostela,0,0,D,0,0,D,False
455,1995-96,25/05/1996,Santander,Sociedad,2,3,A,2,2,D,False
456,1995-96,25/05/1996,Sevilla,Salamanca,3,1,H,1,0,H,True
457,1995-96,25/05/1996,Sp Gijon,Tenerife,0,2,A,0,1,A,False
458,1995-96,25/05/1996,Valladolid,Betis,3,1,H,2,0,H,False
459,1995-96,25/05/1996,Zaragoza,Real Madrid,0,1,A,0,1,A,False
460,1995-96,26/05/1996,La Coruna,Barcelona,2,2,D,1,0,H,False
461,1995-96,26/05/1996,Merida,Oviedo,3,1,H,1,0,H,False
462,1996-97,31/08/1996,La Coruna,Real Madrid,1,1,D,1,0,H,False
463,1996-97,1/9/1996,Ath Madrid,Celta,2,0,H,0,0,D,True
464,1996-97,1/9/1996,Betis,Ath Bilbao,3,0,H,1,0,H,False
465,1996-97,1/9/1996,Hercules,Extremadura,2,1,H,1,0,H,False
466,1996-97,1/9/1996,Oviedo,Barcelona,2,4,A,0,0,D,False
467,1996-97,1/9/1996,Santander,Valencia,3,2,H,0,2,A,False
468,1996-97,1/9/1996,Sociedad,Sevilla,1,0,H,1,0,H,False
469,1996-97,1/9/1996,Tenerife,Compostela,6,0,H,3,0,H,False
470,1996-97,1/9/1996,Vallecano,Valladolid,1,2,A,0,0,D,False
471,1996-97,1/9/1996,Zaragoza,Logrones,2,2,D,1,0,H,False
472,1996-97,2/9/1996,Espanol,Sp Gijon,2,3,A,2,0,H,False
473,1996-97,7/9/1996,Barcelona,Espanol,2,1,H,0,0,D,True
474,1996-97,7/9/1996,Compostela,Ath Madrid,3,1,H,1,1,D,False
475,1996-97,7/9/1996,Logrones,Tenerife,0,1,A,0,1,A,False
476,1996-97,7/9/1996,Valencia,Sociedad,0,1,A,0,1,A,True
477,1996-97,8/9/1996,Ath Bilbao,Vallecano,3,2,H,0,1,A,False
478,1996-97,8/9/1996,Celta,La Coruna,1,1,D,0,1,A,False
479,1996-97,8/9/1996,Real Madrid,Hercules,3,0,H,2,0,H,True
480,1996-97,8/9/1996,Sevilla,Zaragoza,1,2,A,0,1,A,True
481,1996-97,8/9/1996,Sp Gijon,Santander,0,1,A,0,1,A,False
482,1996-97,8/9/1996,Valladolid,Oviedo,0,1,A,0,0,D,False
483,1996-97,9/9/1996,Extremadura,Betis,0,3,A,0,0,D,False
484,1996-97,14/09/1996,Zaragoza,Valencia,1,1,D,1,1,D,False
485,1996-97,15/09/1996,Ath Madrid,La Coruna,0,2,A,0,0,D,True
486,1996-97,15/09/1996,Compostela,Logrones,1,2,A,1,1,D,False
487,1996-97,15/09/1996,Espanol,Valladolid,1,0,H,1,0,H,False
488,1996-97,15/09/1996,Hercules,Celta,0,2,A,0,2,A,False
489,1996-97,15/09/1996,Oviedo,Ath Bilbao,2,0,H,0,0,D,False
490,1996-97,15/09/1996,Santander,Barcelona,1,1,D,0,1,A,False
491,1996-97,15/09/1996,Sociedad,Sp Gijon,1,1,D,1,1,D,False
492,1996-97,15/09/1996,Tenerife,Sevilla,0,2,A,0,1,A,False
493,1996-97,15/09/1996,Vallecano,Extremadura,3,0,H,2,0,H,False
494,1996-97,16/09/1996,Betis,Real Madrid,1,1,D,1,1,D,False
495,1996-97,21/09/1996,Ath Bilbao,Espanol,2,2,D,1,0,H,False
496,1996-97,21/09/1996,Logrones,Ath Madrid,0,3,A,0,2,A,False
497,1996-97,21/09/1996,Valencia,Tenerife,2,1,H,0,0,D,True
498,1996-97,21/09/1996,Valladolid,Santander,3,0,H,1,0,H,False
499,1996-97,22/09/1996,Barcelona,Sociedad,3,2,H,1,0,H,True
500,1996-97,22/09/1996,Celta,Betis,0,2,A,0,0,D,False
501,1996-97,22/09/1996,Extremadura,Oviedo,0,2,A,0,2,A,False
502,1996-97,22/09/1996,La Coruna,Hercules,4,0,H,3,0,H,False
503,1996-97,22/09/1996,Real Madrid,Vallecano,1,0,H,1,0,H,True
504,1996-97,22/09/1996,Sp Gijon,Zaragoza,2,0,H,2,0,H,False
505,1996-97,23/09/1996,Sevilla,Compostela,0,1,A,0,0,D,True
506,1996-97,28/09/1996,Betis,La Coruna,1,2,A,1,0,H,False
507,1996-97,28/09/1996,Espanol,Extremadura,5,1,H,3,0,H,False
508,1996-97,28/09/1996,Santander,Ath Bilbao,1,2,A,1,0,H,False
509,1996-97,28/09/1996,Sociedad,Valladolid,0,0,D,0,0,D,False
510,1996-97,29/09/1996,Compostela,Valencia,0,3,A,0,0,D,False
511,1996-97,29/09/1996,Logrones,Sevilla,2,0,H,1,0,H,False
512,1996-97,29/09/1996,Oviedo,Real Madrid,2,3,A,1,3,A,False
513,1996-97,29/09/1996,Tenerife,Sp Gijon,6,0,H,3,0,H,False
514,1996-97,29/09/1996,Vallecano,Celta,3,0,H,1,0,H,False
515,1996-97,29/09/1996,Zaragoza,Barcelona,3,5,A,2,1,H,False
516,1996-97,30/09/1996,Ath Madrid,Hercules,3,0,H,1,0,H,True
517,1996-97,1/10/1996,Real Madrid,Espanol,2,0,H,2,0,H,True
518,1996-97,2/10/1996,Ath Bilbao,Sociedad,1,3,A,1,2,A,False
519,1996-97,2/10/1996,Barcelona,Tenerife,1,1,D,0,0,D,True
520,1996-97,2/10/1996,Celta,Oviedo,3,1,H,2,0,H,False
521,1996-97,2/10/1996,Extremadura,Santander,1,2,A,0,1,A,False
522,1996-97,2/10/1996,Hercules,Betis,0,1,A,0,0,D,False
523,1996-97,2/10/1996,La Coruna,Vallecano,1,1,D,0,0,D,False
524,1996-97,2/10/1996,Sp Gijon,Compostela,1,1,D,1,0,H,False
525,1996-97,2/10/1996,Valencia,Logrones,0,1,A,0,1,A,True
526,1996-97,2/10/1996,Valladolid,Zaragoza,1,1,D,1,0,H,False
527,1996-97,3/10/1996,Sevilla,Ath Madrid,0,0,D,0,0,D,True
528,1996-97,12/10/1996,Ath Madrid,Betis,2,2,D,2,1,H,True
529,1996-97,12/10/1996,Compostela,Barcelona,1,5,A,0,3,A,False
530,1996-97,12/10/1996,Espanol,Celta,0,0,D,0,0,D,False
531,1996-97,12/10/1996,Sevilla,Valencia,0,2,A,0,1,A,True
532,1996-97,12/10/1996,Tenerife,Valladolid,1,3,A,0,1,A,False
533,1996-97,12/10/1996,Zaragoza,Ath Bilbao,1,1,D,0,1,A,False
534,1996-97,13/10/1996,Logrones,Sp Gijon,0,2,A,0,1,A,False
535,1996-97,13/10/1996,Oviedo,La Coruna,0,1,A,0,0,D,False
536,1996-97,13/10/1996,Santander,Real Madrid,2,2,D,0,0,D,False
537,1996-97,13/10/1996,Sociedad,Extremadura,3,0,H,2,0,H,False
538,1996-97,13/10/1996,Vallecano,Hercules,2,1,H,2,1,H,False
539,1996-97,19/10/1996,Ath Bilbao,Tenerife,2,0,H,1,0,H,False
540,1996-97,19/10/1996,Extremadura,Zaragoza,2,1,H,1,0,H,False
541,1996-97,19/10/1996,Hercules,Oviedo,1,1,D,0,1,A,False
542,1996-97,19/10/1996,La Coruna,Espanol,2,0,H,0,0,D,False
543,1996-97,19/10/1996,Real Madrid,Sociedad,6,1,H,2,1,H,True
544,1996-97,19/10/1996,Valladolid,Compostela,3,1,H,2,0,H,False
545,1996-97,20/10/1996,Barcelona,Logrones,8,0,H,4,0,H,True
546,1996-97,20/10/1996,Betis,Vallecano,3,0,H,1,0,H,False
547,1996-97,20/10/1996,Celta,Santander,1,1,D,0,0,D,False
548,1996-97,20/10/1996,Valencia,Ath Madrid,3,1,H,1,0,H,True
549,1996-97,21/10/1996,Sp Gijon,Sevilla,1,1,D,0,1,A,False
550,1996-97,22/10/1996,Zaragoza,Real Madrid,1,2,A,0,1,A,False
551,1996-97,23/10/1996,Ath Madrid,Vallecano,1,3,A,0,1,A,True
552,1996-97,23/10/1996,Compostela,Ath Bilbao,1,1,D,0,0,D,False
553,1996-97,23/10/1996,Espanol,Hercules,2,1,H,0,0,D,False
554,1996-97,23/10/1996,Logrones,Valladolid,0,1,A,0,1,A,False
555,1996-97,23/10/1996,Oviedo,Betis,1,1,D,1,1,D,False
556,1996-97,23/10/1996,Santander,La Coruna,1,1,D,0,0,D,False
557,1996-97,23/10/1996,Sevilla,Barcelona,0,1,A,0,0,D,True
558,1996-97,23/10/1996,Sociedad,Celta,1,2,A,1,0,H,False
559,1996-97,23/10/1996,Tenerife,Extremadura,2,1,H,2,1,H,False
560,1996-97,23/10/1996,Valencia,Sp Gijon,2,1,H,1,1,D,True
561,1996-97,26/10/1996,Barcelona,Valencia,3,2,H,2,0,H,True
562,1996-97,26/10/1996,Betis,Espanol,1,2,A,1,2,A,False
563,1996-97,26/10/1996,Real Madrid,Tenerife,0,0,D,0,0,D,True
564,1996-97,26/10/1996,Sp Gijon,Ath Madrid,0,1,A,0,0,D,False
565,1996-97,27/10/1996,Ath Bilbao,Logrones,6,0,H,4,0,H,False
566,1996-97,27/10/1996,Celta,Zaragoza,0,0,D,0,0,D,False
567,1996-97,27/10/1996,Extremadura,Compostela,1,1,D,1,1,D,False
568,1996-97,27/10/1996,Hercules,Santander,0,1,A,0,1,A,False
569,1996-97,27/10/1996,La Coruna,Sociedad,1,0,H,1,0,H,False
570,1996-97,27/10/1996,Vallecano,Oviedo,2,2,D,2,1,H,False
571,1996-97,28/10/1996,Valladolid,Sevilla,0,1,A,0,0,D,False
572,1996-97,2/11/1996,Santander,Betis,1,1,D,0,0,D,False
573,1996-97,3/11/1996,Ath Madrid,Oviedo,3,0,H,1,0,H,True
574,1996-97,3/11/1996,Compostela,Real Madrid,1,2,A,0,1,A,False
575,1996-97,3/11/1996,Espanol,Vallecano,0,0,D,0,0,D,False
576,1996-97,3/11/1996,Logrones,Extremadura,0,0,D,0,0,D,False
577,1996-97,3/11/1996,Sevilla,Ath Bilbao,4,2,H,2,1,H,True
578,1996-97,3/11/1996,Sociedad,Hercules,2,1,H,1,1,D,False
579,1996-97,3/11/1996,Tenerife,Celta,0,0,D,0,0,D,False
580,1996-97,3/11/1996,Valencia,Valladolid,2,4,A,1,2,A,True
581,1996-97,3/11/1996,Zaragoza,La Coruna,1,2,A,1,1,D,False
582,1996-97,4/11/1996,Sp Gijon,Barcelona,0,0,D,0,0,D,False
583,1996-97,9/11/1996,Barcelona,Ath Madrid,3,3,D,2,1,H,True
584,1996-97,10/11/1996,Ath Bilbao,Valencia,2,0,H,1,0,H,False
585,1996-97,10/11/1996,Betis,Sociedad,2,1,H,1,1,D,False
586,1996-97,10/11/1996,Celta,Compostela,1,2,A,1,1,D,False
587,1996-97,10/11/1996,Extremadura,Sevilla,0,1,A,0,1,A,False
588,1996-97,10/11/1996,Hercules,Zaragoza,1,1,D,0,0,D,False
589,1996-97,10/11/1996,La Coruna,Tenerife,0,0,D,0,0,D,False
590,1996-97,10/11/1996,Oviedo,Espanol,3,1,H,1,1,D,False
591,1996-97,10/11/1996,Real Madrid,Logrones,0,0,D,0,0,D,True
592,1996-97,10/11/1996,Vallecano,Santander,0,0,D,0,0,D,False
593,1996-97,11/11/1996,Valladolid,Sp Gijon,1,0,H,0,0,D,False
594,1996-97,16/11/1996,Ath Madrid,Espanol,2,1,H,0,0,D,True
595,1996-97,16/11/1996,Compostela,La Coruna,0,0,D,0,0,D,False
596,1996-97,16/11/1996,Tenerife,Hercules,3,1,H,0,0,D,False
597,1996-97,16/11/1996,Valencia,Extremadura,0,0,D,0,0,D,True
598,1996-97,17/11/1996,Logrones,Celta,0,3,A,0,0,D,False
599,1996-97,17/11/1996,Santander,Oviedo,1,0,H,0,0,D,False
600,1996-97,17/11/1996,Sevilla,Real Madrid,1,3,A,0,2,A,True
601,1996-97,17/11/1996,Sociedad,Vallecano,3,1,H,2,1,H,False
602,1996-97,17/11/1996,Sp Gijon,Ath Bilbao,2,4,A,1,1,D,False
603,1996-97,17/11/1996,Zaragoza,Betis,2,2,D,1,0,H,False
604,1996-97,18/11/1996,Barcelona,Valladolid,6,1,H,3,0,H,True
605,1996-97,23/11/1996,Ath Bilbao,Barcelona,2,1,H,0,1,A,False
606,1996-97,23/11/1996,Extremadura,Sp Gijon,1,2,A,0,0,D,False
607,1996-97,24/11/1996,Betis,Tenerife,3,1,H,0,1,A,False
608,1996-97,24/11/1996,Celta,Sevilla,4,2,H,2,0,H,False
609,1996-97,24/11/1996,Espanol,Santander,0,0,D,0,0,D,False
610,1996-97,24/11/1996,Hercules,Compostela,1,0,H,0,0,D,False
611,1996-97,24/11/1996,La Coruna,Logrones,4,1,H,2,1,H,False
612,1996-97,24/11/1996,Oviedo,Sociedad,0,0,D,0,0,D,False
613,1996-97,24/11/1996,Real Madrid,Valencia,4,2,H,2,1,H,True
614,1996-97,24/11/1996,Vallecano,Zaragoza,1,1,D,1,0,H,False
615,1996-97,25/11/1996,Valladolid,Ath Madrid,0,3,A,0,1,A,False
616,1996-97,30/11/1996,Ath Madrid,Santander,1,0,H,1,0,H,True
617,1996-97,30/11/1996,Sp Gijon,Real Madrid,0,1,A,0,1,A,False
618,1996-97,30/11/1996,Tenerife,Vallecano,1,2,A,0,0,D,False
619,1996-97,30/11/1996,Valencia,Celta,2,0,H,1,0,H,True
620,1996-97,1/12/1996,Compostela,Betis,0,2,A,0,1,A,False
621,1996-97,1/12/1996,Logrones,Hercules,3,2,H,2,2,D,False
622,1996-97,1/12/1996,Sevilla,La Coruna,0,1,A,0,0,D,True
623,1996-97,1/12/1996,Sociedad,Espanol,1,0,H,1,0,H,False
624,1996-97,1/12/1996,Valladolid,Ath Bilbao,0,0,D,0,0,D,False
625,1996-97,1/12/1996,Zaragoza,Oviedo,1,0,H,1,0,H,False
626,1996-97,2/12/1996,Barcelona,Extremadura,3,0,H,3,0,H,True
627,1996-97,7/12/1996,Real Madrid,Barcelona,2,0,H,1,0,H,True
628,1996-97,8/12/1996,Ath Bilbao,Ath Madrid,1,1,D,0,1,A,False
629,1996-97,8/12/1996,Betis,Logrones,5,1,H,2,0,H,False
630,1996-97,8/12/1996,Celta,Sp Gijon,2,1,H,1,1,D,False
631,1996-97,8/12/1996,Espanol,Zaragoza,3,0,H,2,0,H,False
632,1996-97,8/12/1996,Extremadura,Valladolid,1,1,D,1,1,D,False
633,1996-97,8/12/1996,La Coruna,Valencia,1,0,H,1,0,H,False
634,1996-97,8/12/1996,Oviedo,Tenerife,1,3,A,1,2,A,False
635,1996-97,8/12/1996,Santander,Sociedad,1,2,A,1,2,A,False
636,1996-97,8/12/1996,Vallecano,Compostela,0,1,A,0,0,D,False
637,1996-97,9/12/1996,Hercules,Sevilla,3,0,H,0,0,D,False
638,1996-97,21/12/1996,Valladolid,Real Madrid,1,1,D,0,1,A,False
639,1996-97,22/12/1996,Ath Bilbao,Extremadura,0,0,D,0,0,D,False
640,1996-97,22/12/1996,Ath Madrid,Sociedad,2,2,D,1,2,A,True
641,1996-97,22/12/1996,Barcelona,Celta,1,0,H,1,0,H,True
642,1996-97,22/12/1996,Compostela,Oviedo,0,2,A,0,2,A,False
643,1996-97,22/12/1996,Logrones,Vallecano,0,2,A,0,1,A,False
644,1996-97,22/12/1996,Sevilla,Betis,0,3,A,0,1,A,True
645,1996-97,22/12/1996,Sp Gijon,La Coruna,1,1,D,1,1,D,False
646,1996-97,22/12/1996,Tenerife,Espanol,5,1,H,2,0,H,False
647,1996-97,22/12/1996,Zaragoza,Santander,0,2,A,0,1,A,False
648,1996-97,23/12/1996,Valencia,Hercules,3,0,H,2,0,H,True
649,1996-97,4/1/1997,Celta,Valladolid,0,2,A,0,0,D,False
650,1996-97,4/1/1997,La Coruna,Barcelona,0,1,A,0,0,D,False
651,1996-97,5/1/1997,Espanol,Compostela,0,2,A,0,0,D,False
652,1996-97,5/1/1997,Extremadura,Ath Madrid,2,4,A,0,1,A,False
653,1996-97,5/1/1997,Hercules,Sp Gijon,1,1,D,1,1,D,False
654,1996-97,5/1/1997,Oviedo,Logrones,2,1,H,1,0,H,False
655,1996-97,5/1/1997,Real Madrid,Ath Bilbao,1,0,H,0,0,D,True
656,1996-97,5/1/1997,Santander,Tenerife,1,2,A,0,2,A,False
657,1996-97,5/1/1997,Sociedad,Zaragoza,1,0,H,0,0,D,False
658,1996-97,6/1/1997,Betis,Valencia,1,1,D,1,1,D,False
659,1996-97,11/1/1997,Tenerife,Sociedad,0,1,A,0,0,D,False
660,1996-97,12/1/1997,Ath Bilbao,Celta,2,2,D,1,0,H,False
661,1996-97,12/1/1997,Ath Madrid,Zaragoza,5,1,H,3,0,H,True
662,1996-97,12/1/1997,Compostela,Santander,1,1,D,1,0,H,False
663,1996-97,12/1/1997,Extremadura,Real Madrid,0,0,D,0,0,D,False
664,1996-97,12/1/1997,Logrones,Espanol,1,0,H,0,0,D,False
665,1996-97,12/1/1997,Sevilla,Oviedo,2,1,H,1,1,D,True
666,1996-97,12/1/1997,Valencia,Vallecano,1,0,H,0,0,D,True
667,1996-97,12/1/1997,Valladolid,La Coruna,1,1,D,1,1,D,False
668,1996-97,13/01/1997,Barcelona,Hercules,2,3,A,2,2,D,True
669,1996-97,18/01/1997,Ath Madrid,Real Madrid,1,4,A,1,0,H,True
670,1996-97,19/01/1997,Betis,Barcelona,2,4,A,2,1,H,False
671,1996-97,19/01/1997,Celta,Extremadura,0,1,A,0,1,A,False
672,1996-97,19/01/1997,Hercules,Valladolid,1,0,H,1,0,H,False
673,1996-97,19/01/1997,La Coruna,Ath Bilbao,2,2,D,2,1,H,False
674,1996-97,19/01/1997,Oviedo,Valencia,3,0,H,1,0,H,False
675,1996-97,19/01/1997,Santander,Logrones,2,1,H,1,0,H,False
676,1996-97,19/01/1997,Sociedad,Compostela,4,1,H,2,0,H,False
677,1996-97,19/01/1997,Vallecano,Sp Gijon,0,1,A,0,0,D,False
678,1996-97,19/01/1997,Zaragoza,Tenerife,1,1,D,0,0,D,False
679,1996-97,20/01/1997,Espanol,Sevilla,1,0,H,0,0,D,False
680,1996-97,25/01/1997,Extremadura,La Coruna,1,0,H,0,0,D,False
681,1996-97,25/01/1997,Valencia,Espanol,1,1,D,0,0,D,True
682,1996-97,26/01/1997,Ath Bilbao,Hercules,5,0,H,2,0,H,False
683,1996-97,26/01/1997,Barcelona,Vallecano,6,0,H,5,0,H,True
684,1996-97,26/01/1997,Compostela,Zaragoza,2,1,H,0,0,D,False
685,1996-97,26/01/1997,Logrones,Sociedad,1,0,H,0,0,D,False
686,1996-97,26/01/1997,Real Madrid,Celta,4,0,H,1,0,H,True
687,1996-97,26/01/1997,Sevilla,Santander,0,0,D,0,0,D,True
688,1996-97,26/01/1997,Sp Gijon,Oviedo,0,0,D,0,0,D,False
689,1996-97,27/01/1997,Valladolid,Betis,1,3,A,1,1,D,False
690,1996-97,1/2/1997,Celta,Ath Madrid,1,1,D,1,0,H,False
691,1996-97,2/2/1997,Ath Bilbao,Betis,0,3,A,0,2,A,False
692,1996-97,2/2/1997,Barcelona,Oviedo,2,2,D,0,0,D,True
693,1996-97,2/2/1997,Compostela,Tenerife,1,1,D,1,1,D,False
694,1996-97,2/2/1997,Logrones,Zaragoza,1,2,A,0,0,D,False
695,1996-97,2/2/1997,Real Madrid,La Coruna,3,2,H,1,1,D,True
696,1996-97,2/2/1997,Sevilla,Sociedad,2,3,A,1,0,H,True
697,1996-97,2/2/1997,Sp Gijon,Espanol,4,3,H,2,1,H,False
698,1996-97,2/2/1997,Valencia,Santander,1,1,D,0,0,D,True
